CryoSleep,Destination,Age,VIP,Transported,GroupSize,HomePlanet,CabinDeck,CabinSide,AnyExpenses,EssencialBill,NonEssencialBill
True,TRAPPIST-1e,1,False,True,4,Europa,A,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,4,Europa,A,P,True,175.0,7675.0
False,TRAPPIST-1e,2,False,False,4,Europa,A,P,True,3819.0,5250.0
False,TRAPPIST-1e,2,False,False,4,Europa,A,P,True,2967.0,521.0
True,TRAPPIST-1e,1,False,True,1,Europa,C,P,False,0.0,0.0
False,55 Cancri e,4,False,False,1,Europa,E,P,True,3023.0,3169.0
False,TRAPPIST-1e,3,False,False,2,Europa,B,P,True,4289.0,3029.0
True,55 Cancri e,1,True,True,2,Europa,B,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
False,55 Cancri e,1,False,True,1,Earth,G,S,True,406.0,503.0
True,55 Cancri e,1,False,True,1,Mars,F,P,False,0.0,0.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,74.0,749.0
False,55 Cancri e,0,False,False,1,Earth,F,P,True,237.0,1302.0
False,TRAPPIST-1e,2,False,False,2,Mars,F,P,True,222.0,2143.0
True,TRAPPIST-1e,2,False,True,2,Mars,F,P,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Earth,G,P,False,0.0,0.0
True,PSO J318.5-22,2,False,True,1,Earth,G,S,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,True,336.0,1101.0
False,TRAPPIST-1e,3,False,True,1,Europa,D,S,True,3545.0,619.0
False,PSO J318.5-22,1,False,False,2,Earth,G,P,True,85.0,688.0
False,TRAPPIST-1e,2,False,True,2,Earth,F,P,True,542.0,264.0
False,PSO J318.5-22,2,False,False,1,Earth,G,P,True,6.0,747.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,85.0,654.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,P,True,786.0,94.0
False,55 Cancri e,0,False,False,1,Earth,E,S,True,9.0,782.0
True,55 Cancri e,3,False,True,1,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,823.0,1182.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,1.0,870.0
False,TRAPPIST-1e,4,False,False,1,Europa,D,P,True,1024.0,2762.0
False,Ns/Nc,1,False,True,1,Earth,G,S,True,500.0,210.0
False,55 Cancri e,2,Ns/Nc,False,1,Europa,E,S,True,686.0,1922.0
True,TRAPPIST-1e,0,False,True,5,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,5,Earth,G,S,False,0.0,0.0
False,55 Cancri e,0,False,True,5,Earth,nan,nan,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,5,Earth,F,S,True,1750.0,1036.0
True,55 Cancri e,0,False,True,5,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,2,Europa,B,P,False,0.0,0.0
False,55 Cancri e,1,False,True,2,Europa,B,P,True,3268.0,778.0
False,TRAPPIST-1e,2,False,False,1,Ns/Nc,E,S,True,1256.0,11217.0
True,55 Cancri e,2,False,True,2,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,2,Europa,B,S,True,1226.0,1186.0
False,TRAPPIST-1e,0,False,True,1,Earth,F,P,True,872.0,30.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,5.0,765.0
True,TRAPPIST-1e,4,False,True,2,Europa,B,S,False,0.0,0.0
False,55 Cancri e,3,True,False,2,Europa,B,S,True,7996.0,14755.0
True,TRAPPIST-1e,1,False,True,2,Europa,D,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,2,Europa,D,S,True,3477.0,5544.0
False,TRAPPIST-1e,2,False,True,1,Earth,F,S,True,874.0,306.0
True,55 Cancri e,3,False,True,1,Earth,G,S,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,PSO J318.5-22,1,False,True,1,Earth,F,S,True,240.0,697.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,785.0,19.0
True,55 Cancri e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,4,False,True,1,Earth,F,S,True,970.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,5,Mars,E,P,False,0.0,0.0
Ns/Nc,PSO J318.5-22,3,False,False,5,Mars,E,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,5,Mars,E,P,True,9.0,2197.0
True,TRAPPIST-1e,1,False,True,5,Mars,E,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,5,Mars,E,P,True,378.0,804.0
True,PSO J318.5-22,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,0.0,2758.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,8.0,716.0
False,TRAPPIST-1e,1,False,True,1,Earth,G,S,True,9.0,613.0
True,TRAPPIST-1e,1,False,True,1,Europa,E,S,False,0.0,0.0
True,Ns/Nc,2,False,True,2,Europa,B,S,False,0.0,0.0
True,55 Cancri e,2,False,True,2,Europa,nan,nan,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,3,Mars,F,S,True,1594.0,159.0
False,55 Cancri e,1,False,False,3,Mars,F,S,True,17.0,2803.0
False,TRAPPIST-1e,0,False,False,3,Mars,F,S,True,45.0,653.0
False,TRAPPIST-1e,1,False,False,1,Mars,F,P,True,0.0,1915.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,2251.0,0.0
True,55 Cancri e,2,False,True,1,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,3,Europa,C,P,False,0.0,0.0
False,55 Cancri e,3,False,True,3,Europa,C,P,True,1456.0,1320.0
False,TRAPPIST-1e,3,False,False,3,Europa,C,P,True,0.0,4329.0
False,55 Cancri e,1,False,False,2,Europa,C,P,True,918.0,5154.0
False,55 Cancri e,3,False,False,2,Europa,C,P,True,103.0,8461.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,307.0,1509.0
False,PSO J318.5-22,1,False,True,1,Earth,G,S,True,0.0,847.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,0.0,565.0
True,TRAPPIST-1e,0,False,False,1,Earth,G,P,False,0.0,0.0
False,PSO J318.5-22,2,False,False,1,Earth,F,P,True,42.0,1191.0
False,TRAPPIST-1e,3,False,False,1,Earth,F,P,True,0.0,880.0
False,PSO J318.5-22,2,False,True,2,Earth,E,P,True,53.0,638.0
True,55 Cancri e,2,False,False,2,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,2,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,2,Earth,F,S,True,0.0,692.0
False,TRAPPIST-1e,2,False,True,1,Europa,A,S,True,1518.0,207.0
False,55 Cancri e,1,False,False,1,Earth,G,P,True,496.0,3897.0
False,TRAPPIST-1e,0,False,False,1,Earth,G,P,True,1721.0,79.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,545.0,286.0
False,TRAPPIST-1e,1,False,False,1,Europa,B,S,True,11594.0,10248.0
False,TRAPPIST-1e,1,False,False,1,Mars,E,P,True,264.0,1035.0
True,PSO J318.5-22,1,False,True,3,Earth,G,S,False,0.0,0.0
True,55 Cancri e,2,False,True,3,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,3,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,E,P,True,1609.0,0.0
True,TRAPPIST-1e,4,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,4,Europa,B,S,False,0.0,0.0
True,55 Cancri e,3,False,True,4,Europa,B,S,False,0.0,0.0
False,55 Cancri e,2,False,False,4,Europa,B,S,True,1246.0,1522.0
True,TRAPPIST-1e,4,False,True,4,Europa,B,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
False,55 Cancri e,2,False,False,2,Mars,nan,nan,True,107.0,2267.0
False,55 Cancri e,1,False,False,2,Mars,D,P,True,149.0,2231.0
False,TRAPPIST-1e,0,False,False,1,Earth,F,P,True,1627.0,348.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,1287.0,12.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,0.0,1443.0
False,TRAPPIST-1e,1,False,False,1,Mars,E,P,True,863.0,1485.0
False,TRAPPIST-1e,2,False,True,1,Earth,F,S,True,2332.0,84.0
True,TRAPPIST-1e,2,False,True,1,Earth,G,S,False,0.0,0.0
True,PSO J318.5-22,2,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,2,Earth,F,S,True,325.0,552.0
False,TRAPPIST-1e,1,False,True,2,Earth,G,S,True,3.0,882.0
True,TRAPPIST-1e,3,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Mars,D,S,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,2,Earth,F,S,True,1183.0,0.0
False,TRAPPIST-1e,0,False,True,2,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,1,Earth,F,S,True,973.0,29.0
False,TRAPPIST-1e,2,False,True,1,Europa,C,S,True,4372.0,4103.0
False,TRAPPIST-1e,4,False,True,1,Earth,F,S,True,1246.0,16.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,0.0,856.0
True,TRAPPIST-1e,4,False,True,1,Europa,E,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,P,True,346.0,479.0
False,TRAPPIST-1e,0,False,False,5,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,5,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,5,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,5,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,5,Earth,G,P,False,0.0,0.0
False,PSO J318.5-22,1,False,True,1,Earth,F,S,True,173.0,1155.0
False,TRAPPIST-1e,3,False,True,1,Earth,G,P,True,664.0,285.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,4,False,True,2,Earth,G,P,True,0.0,908.0
True,TRAPPIST-1e,0,False,False,2,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,2,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,2,Europa,B,S,True,2573.0,3733.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,S,True,17.0,2350.0
True,TRAPPIST-1e,1,False,False,1,Mars,E,S,False,0.0,0.0
True,PSO J318.5-22,1,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,364.0,1028.0
True,55 Cancri e,1,False,True,1,Europa,B,P,False,0.0,0.0
False,55 Cancri e,1,False,False,1,Earth,G,P,True,0.0,711.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,217.0,587.0
True,TRAPPIST-1e,1,False,True,1,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,1.0,2150.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,53.0,756.0
False,55 Cancri e,2,False,True,2,Earth,G,P,True,1751.0,42.0
False,Ns/Nc,1,False,False,2,Earth,F,P,True,0.0,1300.0
True,TRAPPIST-1e,2,False,True,1,Earth,E,P,False,0.0,0.0
Ns/Nc,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,1.0,619.0
False,TRAPPIST-1e,2,False,True,2,Europa,C,S,True,11869.0,42.0
False,TRAPPIST-1e,2,False,True,2,Europa,C,S,True,7636.0,1058.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,2,Europa,A,P,True,16.0,7636.0
False,55 Cancri e,2,False,False,2,Europa,A,P,True,1488.0,1914.0
False,55 Cancri e,3,False,False,1,Earth,F,S,True,29.0,700.0
False,TRAPPIST-1e,1,False,True,1,Earth,G,S,True,896.0,10.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,0.0,5520.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,47.0,715.0
False,TRAPPIST-1e,2,True,False,1,Europa,A,P,True,895.0,2232.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,P,True,625.0,356.0
False,PSO J318.5-22,1,False,False,1,Earth,G,P,True,59.0,713.0
False,TRAPPIST-1e,1,False,True,1,Earth,G,S,True,586.0,88.0
False,TRAPPIST-1e,3,False,False,8,Earth,F,P,True,360.0,542.0
False,TRAPPIST-1e,2,False,False,8,Earth,F,P,True,0.0,693.0
False,PSO J318.5-22,1,False,False,8,Earth,F,P,True,0.0,721.0
Ns/Nc,TRAPPIST-1e,1,False,False,8,Earth,F,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,8,Earth,F,P,False,0.0,0.0
False,PSO J318.5-22,1,False,False,8,Earth,F,P,True,476.0,184.0
False,TRAPPIST-1e,1,False,False,8,Earth,nan,nan,True,2823.0,354.0
False,PSO J318.5-22,2,False,False,8,Earth,F,P,True,0.0,3043.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,0.0,559.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,1,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,2,Earth,F,S,True,56.0,643.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,S,True,0.0,1031.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,1037.0,9.0
False,TRAPPIST-1e,2,False,False,1,Europa,C,P,True,1871.0,769.0
True,PSO J318.5-22,2,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,2,Europa,B,P,False,0.0,0.0
True,55 Cancri e,1,False,True,2,Europa,B,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,2,Europa,B,P,False,0.0,0.0
True,55 Cancri e,1,False,True,2,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,3,False,True,1,Earth,G,S,True,868.0,4.0
False,55 Cancri e,1,False,False,1,Mars,F,P,True,933.0,1968.0
True,55 Cancri e,4,False,True,1,Europa,C,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,337.0,387.0
Ns/Nc,PSO J318.5-22,3,Ns/Nc,False,1,Earth,F,P,True,25.0,1346.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,True,0.0,907.0
False,TRAPPIST-1e,0,False,True,1,Earth,G,S,True,706.0,0.0
False,TRAPPIST-1e,2,False,True,3,Europa,B,P,True,6408.0,2529.0
True,TRAPPIST-1e,2,False,True,3,Europa,B,P,False,0.0,0.0
True,55 Cancri e,1,False,True,3,Europa,B,P,False,0.0,0.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,0.0,595.0
False,55 Cancri e,2,False,True,1,Earth,F,P,True,1197.0,224.0
False,PSO J318.5-22,2,False,False,1,Earth,F,S,True,0.0,571.0
False,PSO J318.5-22,3,False,False,1,Earth,G,P,True,3.0,1734.0
False,TRAPPIST-1e,1,False,True,1,Mars,F,S,True,681.0,851.0
False,TRAPPIST-1e,3,False,False,1,Europa,C,S,True,2013.0,3398.0
False,Ns/Nc,3,False,True,1,Earth,G,S,True,644.0,370.0
False,55 Cancri e,2,False,False,1,Europa,B,P,True,3338.0,6543.0
True,55 Cancri e,3,False,True,1,Europa,E,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Europa,D,P,True,1351.0,4851.0
False,PSO J318.5-22,1,False,True,1,Earth,F,S,True,690.0,0.0
False,TRAPPIST-1e,2,False,False,1,Mars,F,S,True,0.0,6883.0
True,55 Cancri e,2,False,True,1,Ns/Nc,F,S,False,0.0,0.0
False,Ns/Nc,2,False,False,1,Earth,F,P,True,830.0,667.0
False,TRAPPIST-1e,2,False,True,1,Mars,D,S,True,241.0,815.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,2.0,1226.0
False,TRAPPIST-1e,0,False,False,3,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,3,Earth,F,P,True,44.0,752.0
False,TRAPPIST-1e,3,False,False,3,Earth,F,P,True,0.0,758.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,P,True,765.0,533.0
False,TRAPPIST-1e,3,False,True,2,Earth,F,P,True,2175.0,0.0
True,TRAPPIST-1e,1,False,True,2,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,2,Earth,E,P,True,1557.0,6.0
False,55 Cancri e,2,False,False,2,Europa,A,P,True,4153.0,2110.0
False,55 Cancri e,3,False,True,2,Europa,A,P,True,3953.0,2143.0
True,TRAPPIST-1e,0,False,True,6,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,6,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,6,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,6,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,6,Earth,G,S,False,0.0,0.0
True,55 Cancri e,0,False,True,6,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,7,Mars,D,S,True,669.0,513.0
True,55 Cancri e,1,False,True,7,Mars,D,S,False,0.0,0.0
True,55 Cancri e,1,False,True,7,Mars,D,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,7,Mars,D,S,True,939.0,94.0
True,TRAPPIST-1e,3,False,True,7,Mars,D,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,7,Mars,D,S,True,1142.0,2320.0
True,Ns/Nc,2,False,True,7,Mars,D,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,P,True,7.0,388.0
True,TRAPPIST-1e,1,False,True,1,Mars,F,S,False,0.0,0.0
False,Ns/Nc,1,False,False,1,Earth,G,P,True,5.0,3555.0
True,TRAPPIST-1e,1,False,True,1,Europa,B,S,False,0.0,0.0
Ns/Nc,TRAPPIST-1e,2,False,True,1,Earth,F,S,True,604.0,112.0
False,55 Cancri e,2,False,False,1,Europa,C,P,True,595.0,5932.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,P,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Earth,G,S,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Europa,B,P,True,8808.0,580.0
True,55 Cancri e,3,False,True,1,Ns/Nc,E,P,False,0.0,0.0
False,TRAPPIST-1e,3,False,True,1,Earth,G,S,True,68.0,924.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,0.0,621.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,21.0,716.0
False,55 Cancri e,0,False,False,1,Earth,nan,nan,False,0.0,0.0
False,Ns/Nc,1,False,False,1,Earth,F,P,True,11.0,1089.0
True,PSO J318.5-22,3,False,True,1,Earth,G,S,False,0.0,0.0
True,55 Cancri e,2,False,True,1,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,4,False,False,1,Earth,F,S,True,15.0,761.0
True,TRAPPIST-1e,1,False,True,1,Europa,C,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
True,55 Cancri e,1,False,True,2,Europa,C,S,False,0.0,0.0
True,55 Cancri e,1,False,True,2,Europa,C,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,1,Earth,G,S,False,0.0,0.0
False,55 Cancri e,1,Ns/Nc,True,1,Earth,E,P,True,865.0,0.0
False,TRAPPIST-1e,1,True,False,1,Mars,E,S,True,890.0,158.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,S,True,0.0,1451.0
False,Ns/Nc,1,False,True,1,Earth,E,S,True,761.0,235.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,0.0,1104.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,P,True,0.0,987.0
False,TRAPPIST-1e,2,False,True,1,Earth,F,S,True,181.0,1903.0
Ns/Nc,TRAPPIST-1e,4,False,True,2,Earth,F,P,True,2450.0,0.0
False,PSO J318.5-22,2,False,True,2,Earth,G,P,True,687.0,65.0
True,55 Cancri e,1,False,True,2,Europa,B,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,2,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Europa,E,S,True,66.0,3970.0
False,55 Cancri e,1,False,True,1,Earth,G,S,True,0.0,808.0
False,Ns/Nc,1,False,True,1,Earth,E,P,True,3080.0,920.0
False,TRAPPIST-1e,2,False,False,3,Mars,F,S,True,6.0,1301.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,G,S,True,1774.0,30.0
False,55 Cancri e,0,False,True,2,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,P,True,584.0,318.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,0.0,1525.0
False,TRAPPIST-1e,4,False,False,1,Earth,E,S,True,247.0,540.0
True,55 Cancri e,0,False,True,1,Earth,G,S,False,0.0,0.0
False,55 Cancri e,1,False,True,1,Earth,F,S,True,2217.0,0.0
True,PSO J318.5-22,3,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Earth,E,S,True,0.0,789.0
False,TRAPPIST-1e,3,False,True,3,Mars,D,P,True,575.0,1364.0
True,55 Cancri e,2,False,True,3,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,3,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,1552.0,0.0
True,55 Cancri e,3,False,True,1,Europa,B,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,83.0,1067.0
False,TRAPPIST-1e,2,Ns/Nc,True,8,Earth,F,S,True,532.0,108.0
False,TRAPPIST-1e,3,False,True,8,Earth,F,S,True,0.0,1416.0
False,TRAPPIST-1e,1,False,True,8,Earth,F,S,True,2402.0,26.0
False,TRAPPIST-1e,1,False,False,8,Earth,G,S,True,0.0,888.0
True,55 Cancri e,1,False,True,8,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,8,Earth,G,S,True,914.0,4611.0
False,TRAPPIST-1e,1,False,False,8,Earth,G,S,True,0.0,1818.0
False,TRAPPIST-1e,1,False,True,8,Earth,G,S,True,892.0,0.0
False,TRAPPIST-1e,1,False,False,2,Mars,F,P,True,49.0,1517.0
True,TRAPPIST-1e,1,False,False,2,Mars,E,P,False,0.0,0.0
False,PSO J318.5-22,3,False,True,2,Earth,E,P,True,2.0,842.0
False,Ns/Nc,3,False,False,2,Earth,F,P,True,614.0,212.0
False,55 Cancri e,1,False,False,2,Mars,F,P,True,0.0,1331.0
False,TRAPPIST-1e,2,False,False,2,Mars,F,P,True,0.0,1815.0
False,TRAPPIST-1e,3,False,False,1,Earth,G,P,True,790.0,3660.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
True,PSO J318.5-22,1,False,True,1,Earth,G,P,False,0.0,0.0
True,PSO J318.5-22,1,False,True,1,Earth,G,S,False,0.0,0.0
Ns/Nc,55 Cancri e,1,False,True,1,Europa,C,S,False,0.0,0.0
True,55 Cancri e,2,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,4,False,True,3,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,3,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,0,Ns/Nc,True,3,Mars,F,P,False,0.0,0.0
False,55 Cancri e,0,False,False,1,Earth,F,P,True,40.0,839.0
False,PSO J318.5-22,2,False,False,1,Mars,D,S,True,690.0,190.0
False,TRAPPIST-1e,2,False,False,1,Earth,E,P,True,13.0,778.0
False,TRAPPIST-1e,1,False,True,1,Earth,G,S,True,688.0,17.0
False,Ns/Nc,3,False,False,1,Earth,G,P,True,207.0,609.0
True,PSO J318.5-22,4,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,F,S,True,692.0,84.0
False,55 Cancri e,1,False,True,3,Earth,F,S,True,716.0,0.0
True,TRAPPIST-1e,0,False,True,3,Earth,G,S,False,0.0,0.0
True,55 Cancri e,0,False,True,3,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Europa,D,P,True,6.0,1408.0
False,TRAPPIST-1e,2,False,False,1,Earth,E,S,True,39.0,749.0
False,Ns/Nc,1,False,True,1,Earth,E,S,True,453.0,206.0
False,55 Cancri e,1,False,True,1,Europa,A,P,True,2442.0,5.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,850.0,356.0
True,TRAPPIST-1e,2,False,True,2,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,P,True,859.0,62.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Earth,F,P,True,80.0,515.0
False,TRAPPIST-1e,1,False,False,3,Europa,B,S,True,1644.0,3780.0
False,TRAPPIST-1e,1,False,True,3,Europa,B,S,True,2002.0,165.0
False,TRAPPIST-1e,2,False,False,3,Europa,B,S,True,0.0,4998.0
False,55 Cancri e,1,False,False,7,Europa,B,P,True,2421.0,3025.0
False,Ns/Nc,1,False,False,7,Europa,B,P,True,109.0,4835.0
True,55 Cancri e,3,False,True,7,Europa,B,P,False,0.0,0.0
Ns/Nc,55 Cancri e,3,False,False,7,Europa,B,P,True,1264.0,5578.0
True,TRAPPIST-1e,1,False,True,7,Europa,B,P,False,0.0,0.0
False,55 Cancri e,2,False,False,7,Europa,B,P,True,4181.0,1278.0
False,55 Cancri e,2,False,False,7,Europa,B,P,True,1706.0,2330.0
False,TRAPPIST-1e,1,False,True,1,Earth,E,P,True,584.0,203.0
True,55 Cancri e,1,False,True,3,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,3,Europa,B,S,True,1014.0,2980.0
True,55 Cancri e,1,False,True,3,Europa,B,S,False,0.0,0.0
False,55 Cancri e,2,False,False,1,Europa,A,P,True,0.0,2025.0
